id,date_account_created,date_account_created_Q,timestamp_first_active,date_first_booking,date_first_booking_Q,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
orgwh6opnd,3/21/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,US
3zrbqwqty7,3/21/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,DE
1u6p9tzq9p,3/21/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,40,basic,3,en,other,other,,Web,Other/Unknown,-unknown-,US
xfse8dvzbu,3/21/2011,Q1,2.01E+13,3/22/2011,Q1,FEMALE,34,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
54tz0u3qxz,3/21/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,40,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,US
bq11j0olr6,3/21/2011,Q1,2.01E+13,3/21/2011,Q1,-unknown-,33,basic,3,en,other,craigslist,linked,Web,Mac Desktop,Safari,US
1w7fdi5pxc,3/22/2011,Q1,2.01E+13,,Q1,FEMALE,2014,facebook,2,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF
4plk118rqq,3/22/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
i16ebp6c84,3/22/2011,Q1,2.01E+13,3/22/2011,Q1,FEMALE,42,basic,3,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
939xhjbx6x,3/22/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
bpe8uq0lb3,3/22/2011,Q1,2.01E+13,4/28/2011,Q2,-unknown-,30,basic,2,en,sem-non-brand,google,omg,Web,Android Phone,Chrome Mobile,US
buh2kzd2zx,3/22/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
rbn4cwkw5t,3/22/2011,Q1,2.01E+13,4/5/2011,Q2,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
eklg4346b3,3/22/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
3muwrietoi,3/22/2011,Q1,2.01E+13,3/22/2011,Q1,FEMALE,39,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
4ctu0jsot9,3/22/2011,Q1,2.01E+13,3/23/2011,Q1,-unknown-,40,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
knwrkwl0w7,3/22/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
j72bo11nol,3/22/2011,Q1,2.01E+13,5/17/2011,Q2,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,other
dcuqkejiwx,3/22/2011,Q1,2.01E+13,3/23/2011,Q1,-unknown-,105,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
7l7fytor01,3/22/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
cxsv5mgoug,3/22/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
tgvb98hhj5,3/23/2011,Q1,2.01E+13,,Q1,MALE,28,facebook,2,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF
z7o0e4plty,3/23/2011,Q1,2.01E+13,10/20/2011,Q4,MALE,33,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
8h5qyax8w4,3/23/2011,Q1,2.01E+13,1/6/2012,Q1,-unknown-,40,basic,2,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
q2xl5mihnp,3/23/2011,Q1,2.01E+13,9/7/2011,Q3,FEMALE,48,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1q8o9do0o4,3/23/2011,Q1,2.01E+13,3/23/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,ES
nwgl4fcfjw,3/23/2011,Q1,2.01E+13,,Q1,FEMALE,33,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
mtyjc5txzk,3/23/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9azn83q1nl,3/23/2011,Q1,2.01E+13,3/23/2011,Q1,FEMALE,105,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,IT
4qb2ob6sim,3/23/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,38,facebook,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
qcr6ri4tjh,3/23/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
8fswfcwecb,3/23/2011,Q1,2.01E+13,3/23/2011,Q1,MALE,38,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
s2thu7nyi9,3/23/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
mwo7fnf37m,3/23/2011,Q1,2.01E+13,3/23/2011,Q1,MALE,30,facebook,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,FR
cvkq09qeqj,3/23/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
v0q8csunuy,3/23/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
mvlqehjstq,3/23/2011,Q1,2.01E+13,3/24/2011,Q1,-unknown-,29,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
hj05jv98y1,3/24/2011,Q1,2.01E+13,6/7/2011,Q2,MALE,38,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
cp1bgh16p3,3/24/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
wu8efuxqhq,3/24/2011,Q1,2.01E+13,3/28/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
t3am6lg4sn,3/24/2011,Q1,2.01E+13,3/29/2011,Q1,FEMALE,25,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,IT
pdd5n37wyk,3/24/2011,Q1,2.01E+13,8/20/2011,Q3,MALE,30,basic,6,en,direct,other,linked,Web,Windows Desktop,Chrome,US
z0c3cql8x3,3/24/2011,Q1,2.01E+13,3/24/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,IT
scviehzx1g,3/24/2011,Q1,2.01E+13,3/27/2011,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,US
f5t3m9dwtw,3/24/2011,Q1,2.01E+13,8/17/2011,Q3,FEMALE,25,basic,2,en,direct,direct,omg,Web,Windows Desktop,IE,US
8hzq2qat23,3/24/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
wse7c2u0r2,3/24/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
y0p3jv6mbj,3/24/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,US
7plwmeajve,3/24/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
088e1mj3f8,3/24/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Chrome,NDF
cen23ctv2z,3/24/2011,Q1,2.01E+13,3/25/2011,Q1,FEMALE,29,basic,3,en,other,craigslist,untracked,Web,iPad,Mobile Safari,US
urysw8e71x,3/24/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,facebook,3,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US
vt3luxz7tw,3/24/2011,Q1,2.01E+13,3/26/2011,Q1,FEMALE,27,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
znst7ihgdo,3/24/2011,Q1,2.01E+13,4/10/2011,Q2,-unknown-,40,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,GB
f7t4g95rpy,3/25/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,43,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
e10jgz4onk,3/25/2011,Q1,2.01E+13,3/27/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
t8pdbrrl92,3/25/2011,Q1,2.01E+13,3/29/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
cplj1ynlp8,3/25/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,59,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
16bu7mv51m,3/25/2011,Q1,2.01E+13,7/24/2011,Q3,-unknown-,36,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,US
umvxocg9i0,3/25/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
rsi6w4yfjp,3/25/2011,Q1,2.01E+13,3/27/2011,Q1,-unknown-,40,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,US
1eitzpx84e,3/25/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
8qpxfmvoaw,3/25/2011,Q1,2.01E+13,5/27/2011,Q2,-unknown-,40,basic,6,en,direct,other,untracked,Web,Windows Desktop,Chrome,CA
uilhnqew3t,3/25/2011,Q1,2.01E+13,3/28/2011,Q1,FEMALE,43,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,IT
or5y18hqfw,3/25/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,iPhone,Mobile Safari,NDF
b22n9hmbyb,3/25/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
i5mzyha471,3/25/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
yfxthw4sv4,3/25/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,34,facebook,0,en,direct,direct,product,Web,Windows Desktop,Firefox,US
y5fy0myohb,3/25/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
h3grrny5ib,3/25/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9l0j678ucu,3/26/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
hojff5mpyp,3/26/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,IT
2v8r4amook,3/26/2011,Q1,2.01E+13,4/14/2011,Q2,-unknown-,40,basic,2,en,content,google,untracked,Web,Windows Desktop,Firefox,FR
k6dih567ax,3/26/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
qhp1pbwwlm,3/26/2011,Q1,2.01E+13,,Q1,-unknown-,59,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,NDF
dfz502necn,3/26/2011,Q1,2.01E+13,3/26/2011,Q1,MALE,49,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
xhciulg4fh,3/26/2011,Q1,2.01E+13,4/13/2011,Q2,-unknown-,105,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
l17ngx9icj,3/26/2011,Q1,2.01E+13,7/1/2011,Q3,FEMALE,27,facebook,2,en,direct,direct,untracked,Web,Desktop (Other),Chrome,FR
g54lkzsn2p,3/26/2011,Q1,2.01E+13,3/28/2011,Q1,-unknown-,40,basic,2,en,content,google,,Web,Other/Unknown,-unknown-,US
cddarpur10,3/26/2011,Q1,2.01E+13,4/14/2011,Q2,FEMALE,33,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR
nscu58f8d1,3/26/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
9jss0umbma,3/27/2011,Q1,2.01E+13,3/28/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
7j8mar5gfv,3/27/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,40,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,GB
f4gx1dr3f6,3/27/2011,Q1,2.01E+13,3/29/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ihrftx2i0i,3/27/2011,Q1,2.01E+13,7/7/2011,Q3,-unknown-,38,basic,0,en,content,google,untracked,Web,Mac Desktop,Safari,ES
icp06s27gb,3/27/2011,Q1,2.01E+13,3/27/2011,Q1,-unknown-,105,facebook,2,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
hxf9mn8rm7,3/27/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
8j2fd1h0dz,3/27/2011,Q1,2.01E+13,3/29/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
0m3o17i29m,3/27/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
l2y63coz6n,3/27/2011,Q1,2.01E+13,,Q1,FEMALE,31,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
i7tapfzv12,3/27/2011,Q1,2.01E+13,3/28/2011,Q1,-unknown-,40,basic,6,en,direct,other,,Web,Other/Unknown,-unknown-,FR
7gvl3qsxou,3/28/2011,Q1,2.01E+13,3/28/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
j11kqbkfct,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,IE,NDF
xbof9e7dzr,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
l1x20gnzj8,3/28/2011,Q1,2.01E+13,3/29/2011,Q1,-unknown-,36,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
pxpw8nnryo,3/28/2011,Q1,2.01E+13,3/31/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
q9wnrcg757,3/28/2011,Q1,2.01E+13,4/3/2011,Q2,-unknown-,25,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,IT
9j1omgp4mm,3/28/2011,Q1,2.01E+13,5/4/2011,Q2,-unknown-,40,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
b5339tia3g,3/28/2011,Q1,2.01E+13,7/3/2011,Q3,MALE,52,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
j3xfz1af1k,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
zhr4ieptau,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
96xy4m5te7,3/28/2011,Q1,2.01E+13,5/3/2011,Q2,MALE,44,basic,0,en,seo,google,untracked,Web,Android Phone,Android Browser,other
54pppjo3n9,3/28/2011,Q1,2.01E+13,3/30/2011,Q1,FEMALE,72,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
i8px36lulv,3/28/2011,Q1,2.01E+13,3/28/2011,Q1,MALE,45,facebook,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US
czbz4mxqwh,3/28/2011,Q1,2.01E+13,3/29/2011,Q1,FEMALE,36,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
ago5yn9qn9,3/28/2011,Q1,2.01E+13,3/30/2011,Q1,MALE,72,basic,2,en,sem-non-brand,google,tracked-other,Web,Mac Desktop,Safari,US
j1uvjz97rb,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
bqqmjm6zd6,3/28/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
fg99gitm70,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
u48gm5182s,3/28/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
ksd2oymfdd,3/29/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
6c411e6syh,3/29/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,vast,untracked,Web,iPhone,-unknown-,NDF
x93i4oyn79,3/29/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
94oq56owuc,3/29/2011,Q1,2.01E+13,3/29/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
568gvywd9r,3/29/2011,Q1,2.01E+13,4/3/2011,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
1fw6ymdyh1,3/29/2011,Q1,2.01E+13,3/31/2011,Q1,FEMALE,74,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
mzup9i14q3,3/29/2011,Q1,2.01E+13,4/9/2011,Q2,-unknown-,28,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
h5ivjtljkd,3/29/2011,Q1,2.01E+13,,Q1,MALE,44,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
v55rb90s0i,3/29/2011,Q1,2.01E+13,5/31/2011,Q2,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
bcq164aomk,3/29/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
r7j7kxn95q,3/29/2011,Q1,2.01E+13,5/26/2011,Q2,-unknown-,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
ch5xczuevp,3/29/2011,Q1,2.01E+13,4/22/2011,Q2,MALE,40,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,FR
xc3kfl6jge,3/29/2011,Q1,2.01E+13,3/29/2011,Q1,-unknown-,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
97c81wf0w6,3/29/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
gh9zosaizj,3/29/2011,Q1,2.01E+13,4/3/2011,Q2,-unknown-,40,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
e3eiovfr23,3/29/2011,Q1,2.01E+13,4/3/2011,Q2,-unknown-,40,basic,3,en,direct,direct,omg,Web,iPad,Mobile Safari,US
j3bacc3rck,3/29/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
gk2lv9mrzg,3/29/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,ES
aqc85ynscj,3/30/2011,Q1,2.01E+13,4/14/2011,Q2,FEMALE,38,basic,2,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
va60uk5ndv,3/30/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
1t5hcewss7,3/30/2011,Q1,2.01E+13,,Q1,MALE,42,basic,2,en,content,google,omg,Web,Mac Desktop,Safari,NDF
m7a78oo7z0,3/30/2011,Q1,2.01E+13,4/8/2011,Q2,MALE,34,basic,0,ja,direct,direct,linked,Web,Mac Desktop,Chrome,FR
ipti87i74z,3/30/2011,Q1,2.01E+13,,Q1,MALE,51,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF
bbuvw6pj10,3/30/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,45,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Firefox,FR
5t7q2ie4wc,3/30/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Firefox,NDF
5dzga18hdy,3/30/2011,Q1,2.01E+13,2/26/2012,Q1,FEMALE,27,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
nu3xb1brhv,3/30/2011,Q1,2.01E+13,,Q1,FEMALE,45,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
ycv8ggbxsx,3/30/2011,Q1,2.01E+13,8/1/2011,Q3,-unknown-,40,basic,2,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
qojjn3uiu3,3/30/2011,Q1,2.01E+13,4/7/2011,Q2,FEMALE,61,basic,2,en,seo,google,linked,Web,iPad,Mobile Safari,CA
dpc34fllxn,3/30/2011,Q1,2.01E+13,5/24/2011,Q2,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
mkurw2b011,3/30/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
68ivce64qv,3/30/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,40,facebook,3,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
b87nv2v23b,3/30/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,other,,Web,Other/Unknown,-unknown-,NDF
j2ve7hoiu4,3/30/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,35,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
j6h9gipkuh,3/30/2011,Q1,2.01E+13,3/30/2011,Q1,FEMALE,40,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
zf11pwomuh,3/31/2011,Q1,2.01E+13,4/4/2011,Q2,FEMALE,54,basic,0,en,content,google,untracked,Web,Windows Desktop,IE,US
tt7ref764c,3/31/2011,Q1,2.01E+13,6/2/2011,Q2,-unknown-,33,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
hemst1u1i7,3/31/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
yjtjsl4ma9,3/31/2011,Q1,2.01E+13,1/27/2012,Q1,MALE,32,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
en3qvrcack,3/31/2011,Q1,2.01E+13,,Q1,FEMALE,42,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
mycc393lxx,3/31/2011,Q1,2.01E+13,3/31/2011,Q1,-unknown-,40,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,GB
52sw07n70t,3/31/2011,Q1,2.01E+13,3/31/2011,Q1,-unknown-,40,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ntft2prbw5,3/31/2011,Q1,2.01E+13,,Q1,FEMALE,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
8sm8r8t40q,3/31/2011,Q1,2.01E+13,4/6/2011,Q2,-unknown-,40,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US
gbfwzd6jd1,3/31/2011,Q1,2.01E+13,5/10/2011,Q2,-unknown-,30,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
5moa5yrfpu,3/31/2011,Q1,2.01E+13,4/6/2011,Q2,FEMALE,27,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
hr3hcfktbx,3/31/2011,Q1,2.01E+13,4/1/2011,Q2,FEMALE,36,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
iq47eeb1tn,3/31/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
x6x0j8avr3,3/31/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
7fq7h9qze9,3/31/2011,Q1,2.01E+13,12/8/2011,Q4,FEMALE,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,DE
vnalnlwqwf,4/1/2011,Q2,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
bbx7z923w1,4/1/2011,Q2,2.01E+13,4/1/2011,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
2tad9nwyk5,4/1/2011,Q2,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,NDF
c4oqkdgl4y,4/1/2011,Q2,2.01E+13,4/4/2011,Q2,FEMALE,45,basic,2,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,FR
1pl26q4mra,4/1/2011,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,NDF
sj4ubl6l4a,4/1/2011,Q2,2.01E+13,4/10/2011,Q2,-unknown-,40,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
1gynut603q,4/1/2011,Q2,2.01E+13,4/1/2011,Q2,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
1jjqrl01zm,4/1/2011,Q2,2.01E+13,4/3/2011,Q2,FEMALE,58,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
vpic6oapdo,4/1/2011,Q2,2.01E+13,4/1/2011,Q2,-unknown-,40,basic,2,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,US
by37wvfrxk,4/1/2011,Q2,2.01E+13,4/1/2011,Q2,-unknown-,38,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
gci9b2t14n,4/1/2011,Q2,2.01E+13,,Q1,MALE,31,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
04yue7jo9p,4/1/2011,Q2,2.01E+13,4/2/2011,Q2,MALE,33,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
ol3yyuhmfw,4/1/2011,Q2,2.01E+13,4/3/2011,Q2,-unknown-,27,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
